,Szak neve:Programtervezõ informatikus BSc,Szakfelelõs:Fülöp Zoltán,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Gyak. Kredit,MBNXK111E,Diszkrét matematika I. ea,Czédli Gábor,2,Unnamed: 7,2.1,Kollokvium,Unnamed: 8,24,IB104E,Programozás alapjai ea,Gergely Tamás,4,4.1,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,17,IB152e,Adatbázis alapú rendszerek ea,Balázs Péter,"IB501e, IB501g",Elõfeltétel,1,39,MBNXK112E,Diszkrét matematika II. ea,"MBNXK111E, MBNXK111G",IBK404e,Algoritmusok és adatszerkezetek II. ea,Farkas Richard,"IBK304e, IBK304g",IB611e,Rendszerfejlesztés II. ea,Gyimóthy Tibor,"IB153e, IB153l",Szak neve:,Programtervezõ informatikus BSc,Szakfelelõs:,Fülöp Zoltán,Nappali tagozat,IB155e,Számítógépes grafika ea,Nyúl László,"IB104E, IB104L",FSZV00,Fizika SZV ea,IB3000,Szakdolgozat készítése 1. (pti),10,Gyakorlati jegy,Köztelezõen teljesítendõ mat,4m6atika és számítástudományi ismeretek,gyak,Összesen:,180,Szoftverfejlesztés specializáci,1: 4Differenciált matematikai és számítástudományi is,Informatikai modellalkotás s,e8cializáció: Differenciált matematikai és számítástudo,Képfeldolgozás:Differenciált,8atematikai és számítástudományi ismeretek A blokk
77,,,,,,,,,,,,,,1.0,,1,Gyakorlati jegy,,,,,,,,,,,,,IB676l,Assembly programozás lab,Tanács Attila,IB162E,Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,,,,,2,,,,,,,,,2,Kollokvium,,,,,,,,,,,,,IB155e,Számítógépes grafika ea,Nyúl László,"IB104E, IB104L",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,,,,1,,,,,,,,,2,Gyakorlati jegy,,,,,,,,,,,,,IB155l,Számítógépes grafika lab,Nyúl László,"IB104E, IB104L",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,2,,,,,,,,,,,,,2,Kollokvium,,,,,,,,,,,,,IB041e,Multimédia ea,Nyúl László,"IB104E, IB104L",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,1,,,,,,,,,,,,,2,Gyakorlati jegy,,,,,,,,,,,,,IB041g,Multimédia lab,Nyúl László,"IB104E, IB104L",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,2,,,,,,,,,,,,,3,Kollokvium,,,,,,,,,,,,,IB075,Digitális topológia és matematikai morfológia ea,Palágyi Kálmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,2,,,,,,,,,,,,,3,Kollokvium,,,,,,,,,,,,,IB076,Digitális képek szegmentálása ea,Kató Zoltán,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,2,,,,,,,,,,,,,3,Gyakorlati jegy,,,,,,,,,,,,,IB077,Mobil képalkotás és alkalmazásai ea,Tanács Attila,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,2,,,,,,,,,,,,,3,Gyakorlati jegy,,,,,,,,,,,,,IB009,Játékfejleszés Unity-ben gy,Varga László,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,2,,,,,,,,,,,,,3,Kollokvium,,,,,,,,,,,,,IB078,Vázkijelölés a képfeldolgozásban,Palágyi Kálmán,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,2,,,,,,,,,,,,,3,Gyakorlati jegy,,,,,,,,,,,,,IB079,Képfeldolgozó programcsomagok,Tanács Attila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,2,,,,,,,,,,,,,2,Kollokvium,,,,,,,,,,,,,IB080e,Térinformatika ea,Kardos Péter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,1,,,,,,,,,,,,,2,Gyakorlati jegy,,,,,,,,,,,,,IB080g,Térinformatika lab,Kardos Péter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,2,,,,,,,,,,,,,3,Kollokvium,,,,,,,,,,,,,IB411e,Számítógéppel támogatott tervezés ea,Tanács Attila,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,1.0,,1,Kollokvium,,,,,,,,,,,,,IB414-2e,Alkalmazásfejlesztés I. ea,Kiss Ákos,"IB202g, IB202e",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,2.0,,2,Gyakorlati jegy,,,,,,,,,,,,,IB414-2g,Alkalmazásfejlesztés I. lab,Kiss Ákos,"IB202g, IB202e",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,1,,,,,,,,,1,Kollokvium,,,,,,,,,,,,,IB570e,Alkalmazásfejlesztés II. ea,Kiss Ákos,"IB414-2g, IB414-2e",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,2,,,,,,,,,2,Gyakorlati jegy,,,,,,,,,,,,,IB570g,Alkalmazásfejlesztés II. lab,Kiss Ákos,"IB414-2g, IB414-2e",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,,1.0,,1,Kollokvium,,,,,,,,,,,,,IB030E,Mobil alkalmazásfejlesztés ea,Bilicki Vilmos,"IB202g, IB202e",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,,,,,2.0,,2,Gyakorlati jegy,,,,,,,,,,,,,IB030g,Mobil alkalmazásfejlesztés lab,Bilicki Vilmos,"IB202g, IB202e",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,1.0,,1,Kollokvium,,,,,,,,,,,,,IB471e,Webfejlesztési keretrendszerek ea,Havasi Ferenc,Szkriptnyelvek,Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,2.0,,2,Gyakorlati jegy,,,,,,,,,,,,,IB471g,Webfejlesztési keretrendszerek lab,Havasi Ferenc,Szkriptnyelvek,Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,,2.0,,3,Kollokvium,,,,,,,,,,,,,IB472,Multiplatform alkalmazásfejlesztés C++-ban ea,Alexin Zoltán,"IB302e, IB302g",Elõfeltétel,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,2,,,,,,,,,2,Kollokvium,,,,,,,,,,,,,IBK004e,Szoftvertesztelés alapjai ea,Gyimothy Tibor,"IB153e, IB153l",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,,,,,2,,,,,,,,,3,Gyakorlati jegy,,,,,,,,,,,,,IBK004g,Szoftvertesztelés alapjai gy,Gyimothy Tibor,"IB153e, IB153l",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,,,,,1,,,,,,,,1,Kollokvium,,,,,,,,,,,,,IB670e,Agilis szoftverfejlesztés ea,Beszédes Árpád,"IB153e, IB153l",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,,,,,,2,,,,,,,,2,Gyakorlati jegy,,,,,,,,,,,,,IB670g,Agilis szoftverfejlesztés lab,Beszédes Árpád,"IB153e, IB153l",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,2,,,,,,,,,,,,,3,Kollokvium,,,,,,,,,,,,,IB001e,Adatelemzés a szociális médiában ea,Farkas Richárd,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,1,,,,,,,,,,,,,2,Kollokvium,,,,,,,,,,,,,IB081,Informatikai alkalmazások ea,Németh Tamás,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Kurzuskód,"Kurzus címe, típusa (ea, sz, gy, lab, konz stb.)",Tárgyfelelõs,Elõfeltétel (kurzus kódja),"Elõfeltétel
típusa",félévek,Kredit,Teljesítés módja,"Kollokviumon
belül gyakorlati
ismeret",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,,,,0,1,2,3,,,,,,4,,,5,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,,,heti tanóraszám,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,IK255e,Intelligens vizualizációs eljárások ea,Dombi József,,,2,,,,,,,,,,,,,,,,,,,,2,Kollokvium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,IK255g,Intelligens vizualizációs eljárások gy,Dombi József,,,1,,,,,,,,,,,,,,,,,,,,2,Gyakorlati jegy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,IB082e,Optimalizálási modellezés ea,Gazdag-Tóth Boglárka,,,2,,,,,,,,,,,,,,,,,,,,2,Kollokvium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,IB082g,Optimalizálási modellezés gy,Gazdag-Tóth Boglárka,,,1,,,,,,,,,,,,,,,,,,,,2,Gyakorlati jegy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,IBK911e,Gazdasági informatika ea,Bánhelyi Balázs,,,2,,,,,,,,,,,,,,,,,,,,2,Kollokvium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,IBK911g,Gazdasági informatika lab,Bánhelyi Balázs,,,1,,,,,,,,,,,,,,,,,,,,2,Gyakorlati jegy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,IB001,Társadalmi és gazdasági hálózatok modellezése ea,London András,,,2,,,,,,,,,,,,,,,,,,,,3,Kollokvium,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,,,,,,,,,,,Czédli Gábor,2.0,,3,Gyakorlati jegy,,,,,,,,,,,,,,,,,Elõfeltétel,,,MBNXK112G,Diszkrét matematika II. gy,"MBNXK111E, MBNXK111G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,,,2,,,,,,,,Czédli Gábor,,,2,Kollokvium,,,,,,,,,,,,,,,,,Elõfeltétel,,,MBNXK114E,Diszkrét matematika III. ea,"MBNXK112E, MBNXK112G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,,2,,,,,,,,Czédli Gábor,,,3,Gyakorlati jegy,,,,,,,,,,,,,,,,,Elõfeltétel,,,MBNXK114G,Diszkrét matematika III. gy,"MBNXK112E, MBNXK112G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,,,,,2,,,,,,KrisztinTibor,,,2,Kollokvium,,,,,,,,,,,,,,,,,Elõfeltétel,,,MBNXK313E,Kalkulus II. ea,"MBNXK311E, MBNXK311G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,,,,,2,,,,,,KrisztinTibor,,,3,Gyakorlati jegy,,,,,,,,,,,,,,,,,Elõfeltétel,,,MBNXK313G,Kalkulus II. gy,"MBNXK311E, MBNXK311G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,,,2,,,,,,,Farkas Richard,,,2,Kollokvium,,,,,,,,,,,,,,,,,,,,IBK404e,Algoritmusok és adatszerkezetek II. ea,"IBK304e, IBK304g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,,,,1,,,,,,,Farkas Richard,,,2,Gyakorlati jegy,,,,,,,,,,,,,,,,,,,,IBK404g,Algoritmusok és adatszerkezetek II. gy,"IBK304e, IBK304g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,,,2,,,,,,,Fülöp Zoltán,,,2,Kollokvium,,,,,,,,,,,,,,,,,,,,IBK615e,Hardware és software rendszerek verifikációja ea,IBK604e vagy IBK604g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,,,,1,,,,,,,Fülöp Zoltán,,,2,Gyakorlati jegy,,,,,,,,,,,,,,,,,,,,IBK615g,Hardware és software rendszerek verifikációja gy,IBK604e vagy IBK604g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,2,,,,,,,,,,Pluhár András,,,2,Kollokvium,,,,,,,,,,,,,,,,,,,,IBK309e,Döntéselméleti rendszerek ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,1,,,,,,,,,,Pluhár András,,,2,Gyakorlati jegy,,,,,,,,,,,,,,,,,,,,IBK309g,Döntéselméleti rendszerek gy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,2,,,,,,,,,,Iván Szabolcs,,,3,Kollokvium,,,,,,,,,,,,,,,,,,,,IB072,Funkcionális programozás és lambda kalkulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,2,,,,,,,,,,Gazdag Zsolt,,,3,Kollokvium,,,,,,,,,,,,,,,,,,,,IB073,Új elvû számítások az informatikában,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,2,,,,,,,,,,Farkas Richard,,,3,Kollokvium,,,,,,,,,,,,,,,,,,,,IBT007,Nyelv- és beszédfeldolgozás ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,2,,,,,,,,,,Fülöp Zoltán,,,3,Kollokvium,,,,,,,,,,,,,,,,,Elõfeltétel,,,IB074,Szintaktikus elemzési módszerek,IBK403e vagy IBK403g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,,,,,,,,,,,,2.0,,3,Gyakorlati jegy,,,,,,,,,,,,,IB152l,Adatbázis alapú rendszerek lab,Balázs Péter,"IB501e, IB501g",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,,,,,,2,,,,,,,,2,Kollokvium,,,,,,,,,,,,,IB611e,Rendszerfejlesztés II. ea,Gyimóthy Tibor,"IB153e, IB153l",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,,,,,,1,,,,,,,,2,Gyakorlati jegy,,,,,,,,,,,,,IB611g,Rendszerfejlesztés II. gy,Gyimóthy Tibor,"IB153e, IB153l",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,,,2,,,,,,,,,,2,Kollokvium,,,,,,,,,,,,,IB370e,Szkriptnyelvek ea,Holló Csaba,"IB714e, IB714g",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,,,1,,,,,,,,,,2,Gyakorlati jegy,,,,,,,,,,,,,IB370g,Szkriptnyelvek lab,Holló Csaba,"IB714e, IB714g",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,,1,,,,,,,,,,,1,Kollokvium,,,,,,,,,,,,,IB676e,Assembly programozás ea,Tanács Attila,IB162E,Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,,1,,,,,,,,,,,1,Gyakorlati jegy,,,,,,,,,,,,,IB676l,Assembly programozás lab,Tanács Attila,IB162E,Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,,,,2,,,,,,,,,2,Kollokvium,,,,,,,,,,,,,IB155e,Számítógépes grafika ea,Nyúl László,"IB104E, IB104L",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,,,,1,,,,,,,,,2,Gyakorlati jegy,,,,,,,,,,,,,IB155l,Számítógépes grafika lab,Nyúl László,"IB104E, IB104L",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,2,,,,,,,,,,,,,3,Kollokvium,,,,,,,,,,,,,IB009,Játékfejleszés Unity-ben gy,Varga László,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,2,,,,,,,,,,,,,2,Kollokvium,,,,,,,,,,,,,IB080e,Térinformatika ea,Kardos Péter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,1,,,,,,,,,,,,,2,Gyakorlati jegy,,,,,,,,,,,,,IB080g,Térinformatika lab,Kardos Péter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,,,,,,,,,,,1.0,,1,Kollokvium,,,,,,,,,,,,,IB414-2e,Alkalmazásfejlesztés I. ea,Kiss Ákos,"IB202g, IB202e
IB202g, IB202e",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,,,2,,2,,,,,,,,Gyakorlati jegy,,,,,,,,,,,,,,IB414-2g,Alkalmazásfejlesztés I. lab,Kiss Ákos,Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,,,,1,,,,,,,,,1,Kollokvium,,,,,,,,,,,,,IB570e,Alkalmazásfejlesztés II. ea,Kiss Ákos,"IB414g, IB414e",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,,,,,2,,,,,,,,,2,Gyakorlati jegy,,,,,,,,,,,,,IB570g,Alkalmazásfejlesztés II. lab,Kiss Ákos,"IB414g, IB414e",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,1.0,,1,Kollokvium,,,,,,,,,,,,,IB030E,Mobil alkalmazásfejlesztés ea,Bilicki Vilmos,"IB202g, IB202e",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,,,,,,,,,,,,2.0,,2,Gyakorlati jegy,,,,,,,,,,,,,IB030g,Mobil alkalmazásfejlesztés lab,Bilicki Vilmos,"IB202g, IB202e",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,,,,,,,,,,,1.0,,1,Kollokvium,,,,,,,,,,,,,IB471e,Webfejlesztési keretrendszerek ea,Havasi Ferenc,Szkriptnyelvek,Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,2.0,,2,Gyakorlati jegy,,,,,,,,,,,,,IB471g,Webfejlesztési keretrendszerek lab,Havasi Ferenc,Szkriptnyelvek,Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,,,,,,,,,,,2.0,,3,Kollokvium,,,,,,,,,,,,,IB472,Multiplatform alkalmazásfejlesztés C++-ban,Alexin Zoltán,"IB302e, IB302g",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,,,,2,,,,,,,,,2,Kollokvium,,,,,,,,,,,,,IBK004e,Szoftvertesztelés alapjai ea,Gyimothy Tibor,"IB153e, IB153l",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,,,,2,,,,,,,,,3,Gyakorlati jegy,,,,,,,,,,,,,IBK004g,Szoftvertesztelés alapjai gy,Gyimothy Tibor,"IB153e, IB153l",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,,,,,1,,,,,,,,1,Kollokvium,,,,,,,,,,,,,IB670e,Agilis szoftverfejlesztés ea,Beszédes Árpád,"IB153e, IB153l",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,,,,,2,,,,,,,,2,Gyakorlati jegy,,,,,,,,,,,,,IB670g,Agilis szoftverfejlesztés lab,Beszédes Árpád,"IB153e, IB153l",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,Kurzuskód,"Kurzus címe, típusa (ea, sz, gy, lab, konz stb.)",Tárgyfelelõs,Elõfeltétel (kurzus kódja),"Elõfeltétel
típusa",félévek,Kredit,Teljesítés módja,"Kollokviumon
belül gyakorlati
ismeret",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,0,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,heti tanóraszám,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,,,,,,,,,,,,1.0,,2,Gyakorlati jegy,,,,,,,,,,,,,,,,,Elõfeltétel,,,,,,IBK404g,Algoritmusok és adatszerkezetek II. gy,Farkas Richard,"IBK304e, IBK304g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,,,,,,,,,,,2.0,,2,Kollokvium,,,,,,,,,,,,,,,,,Elõfeltétel,,,,,,IBK615e,Hardware és software rendszerek verifikációja ea,Fülöp Zoltán,IBK604e vagy IBK604g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,,,,,,,,,,,1.0,,2,Gyakorlati jegy,,,,,,,,,,,,,,,,,Elõfeltétel,,,,,,IBK615g,Hardware és software rendszerek verifikációja gy,Fülöp Zoltán,IBK604e vagy IBK604g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,,,,,,,,,,,Czédli Gábor,2.0,,3,Gyakorlati jegy,,,,,,,,,,,,,,,,,Elõfeltétel,,,MBNXK112G,Diszkrét matematika II. gy,"MBNXK111E, MBNXK111G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,,2,,,,,,,,Czédli Gábor,,,2,Kollokvium,,,,,,,,,,,,,,,,,Elõfeltétel,,,MBNXK114E,Diszkrét matematika III. ea,"MBNXK112E, MBNXK112G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,,2,,,,,,,,Czédli Gábor,,,3,Gyakorlati jegy,,,,,,,,,,,,,,,,,Elõfeltétel,,,MBNXK114G,Diszkrét matematika III. gy,"MBNXK112E, MBNXK112G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
