,Szak neve:Programtervezõ informatikus BSc,Szakfelelõs:Fülöp Zoltán,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Gyak. Kredit,MBNXK111E,Diszkrét matematika I. ea,Czédli Gábor,2,Unnamed: 7,2.1,Kollokvium,Unnamed: 8,24,IB104E,Programozás alapjai ea,Gergely Tamás,4,4.1,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,17,IB152e,Adatbázis alapú rendszerek ea,Balázs Péter,"IB501e, IB501g",Elõfeltétel,1,39,MBNXK112E,Diszkrét matematika II. ea,"MBNXK111E, MBNXK111G",IBK404e,Algoritmusok és adatszerkezetek II. ea,Farkas Richard,"IBK304e, IBK304g",IB611e,Rendszerfejlesztés II. ea,Gyimóthy Tibor,"IB153e, IB153l",Szak neve:,Programtervezõ informatikus BSc,Szakfelelõs:,Fülöp Zoltán,Nappali tagozat,IB155e,Számítógépes grafika ea,Nyúl László,"IB104E, IB104L",FSZV00,Fizika SZV ea,IB3000,Szakdolgozat készítése 1. (pti),10,Gyakorlati jegy,Köztelezõen teljesítendõ mat,4m6atika és számítástudományi ismeretek,gyak,Összesen:,180,Szoftverfejlesztés specializáci,1: 4Differenciált matematikai és számítástudományi is,Informatikai modellalkotás s,e8cializáció: Differenciált matematikai és számítástudo,Képfeldolgozás:Differenciált,8atematikai és számítástudományi ismeretek A blokk
168,,,,,2,,,,,,,,Krisztin Tibor,,,2,Kollokvium,,,,,,,,,,,,,,,,,Elõfeltétel,,,MBNXK313E,Kalkulus II. ea,"MBNXK311E, MBNXK311G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,,2,,,,,,,,Krisztin Tibor,,,3,Gyakorlati jegy,,,,,,,,,,,,,,,,,Elõfeltétel,,,MBNXK313G,Kalkulus II. gy,"MBNXK311E, MBNXK311G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,2,,,,,,,,,,Pluhár András,,,2,Kollokvium,,,,,,,,,,,,,,,,,,,,IBK309e,Döntéselméleti rendszerek ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,1,,,,,,,,,,Pluhár András,,,2,Gyakorlati jegy,,,,,,,,,,,,,,,,,,,,IBK309g,Döntéselméleti rendszerek gy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,2,,,,,,,,,,Iván Szabolcs,,,3,Kollokvium,,,,,,,,,,,,,,,,,,,,IB072,Funkcionális programozás és lambda kalkulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,2,,,,,,,,,,Gazdag Zsolt,,,3,Kollokvium,,,,,,,,,,,,,,,,,,,,IB073,Új elvû számítások az informatikában,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,2,,,,,,,,,,Farkas Richard,,,3,Kollokvium,,,,,,,,,,,,,,,,,Elõfeltétel,,,IBT007,Nyelv- és beszédfeldolgozás ea,"IB104E, IB104L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,2,,,,,,,,,,Fülöp Zoltán,,,3,Kollokvium,,,,,,,,,,,,,,,,,Elõfeltétel,,,IB074,Szintaktikus elemzési módszerek,"IBK403e, IBK403g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,,,,,,,,,,,1.0,,2,Gyakorlati jegy,,,,,,,,,,,,,,,,,Elõfeltétel,,,,,,,,,,IB611g,Rendszerfejlesztés II. gy,Gyimóthy Tibor,"IB153e, IB153l",,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,,,,,2,,,,,,,,2,Kollokvium,,,,,,,,,,,,,,,,,Elõfeltétel,,,,,,,,,,IB155e,Számítógépes grafika ea,Nyúl László,"IB104E, IB104L",,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,,,,,1,,,,,,,,2,Gyakorlati jegy,,,,,,,,,,,,,,,,,Elõfeltétel,,,,,,,,,,IB155l,Számítógépes grafika lab,Nyúl László,"IB104E, IB104L",,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,2,,,,,,,,,,,,,2,Kollokvium,,,,,,,,,,,,,,,,,Elõfeltétel,,,,,,,,,,IB041e,Multimédia ea,Nyúl László,"IB104E, IB104L",,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,1,,,,,,,,,,,,,2,Gyakorlati jegy,,,,,,,,,,,,,,,,,Elõfeltétel,,,,,,,,,,IB041g,Multimédia lab,Nyúl László,"IB104E, IB104L",,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,2,,,,,,,,,,,,,3,Kollokvium,,,,,,,,,,,,,,,,,,,,,,,,,,,IB075,Digitális topológia és matematikai morfológia ea,Palágyi Kálmán,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,2,,,,,,,,,,,,,2,Kollokvium,,,,,,,,,,,,,,,,,,,,,,,,,,,IB080e,Térinformatika ea,Kardos Péter,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,1,,,,,,,,,,,,,2,Gyakorlati jegy,,,,,,,,,,,,,,,,,,,,,,,,,,,IB080g,Térinformatika lab,Kardos Péter,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,2,,,,,,,,,,,,,3,Kollokvium,,,,,,,,,,,,,,,,,,,,,,,,,,,IB411e,Számítógéppel támogatott tervezés ea,Tanács Attila,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,,,,1,,,,,,,,,1,Kollokvium,,,,,,,,,,,,,,,,,Elõfeltétel,,,,,,,,,,IB414-2e,Alkalmazásfejlesztés I. ea,Kiss Ákos,"IB202g, IB202e
IB202g, IB202e",,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,,,2,,,,,,,,2.0,,Gyakorlati jegy,,,,,,,,,,,,,,,,,,,,,,,,,,,,IB414-2g,Alkalmazásfejlesztés I. lab,Kiss Ákos,Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,,,,,1,,,,,,,,1,Kollokvium,,,,,,,,,,,,,,,,,Elõfeltétel,,,,,,,,,,IB570e,Alkalmazásfejlesztés II. ea,Kiss Ákos,"IB414g, IB414e",,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,,,,,2,,,,,,,,2,Gyakorlati jegy,,,,,,,,,,,,,,,,,Elõfeltétel,,,,,,,,,,IB570g,Alkalmazásfejlesztés II. lab,Kiss Ákos,"IB414g, IB414e",,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,2,,,,,,,,,,,,,3,Kollokvium,,,,,,,,,,,,,,,,,,,,,,,,,,,IB001e,Adatelemzés a szociális médiában ea,Farkas Richárd,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,1,,,,,,,,,,,,,2,Kollokvium,,,,,,,,,,,,,,,,,,,,,,,,,,,IB081,Informatikai alkalmazások ea,Németh Tamás,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,2,,,,,,,,,,,,,2,Kollokvium,,,,,,,,,,,,,,,,,,,,,,,,,,,IK255e,Intelligens vizualizációs eljárások ea,Dombi József,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,1,,,,,,,,,,,,,2,Gyakorlati jegy,,,,,,,,,,,,,,,,,,,,,,,,,,,IK255g,Intelligens vizualizációs eljárások gy,Dombi József,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,2,,,,,,,,,,,,,2,Kollokvium,,,,,,,,,,,,,,,,,,,,,,,,,,,IB082e,Optimalizálási modellezés ea,Gazdag-Tóth Boglárka,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,1,,,,,,,,,,,,,2,Gyakorlati jegy,,,,,,,,,,,,,,,,,,,,,,,,,,,IB082g,Optimalizálási modellezés gy,Gazdag-Tóth Boglárka,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,2,,,,,,,,,,,,,2,Kollokvium,,,,,,,,,,,,,,,,,,,,,,,,,,,IBK911e,Gazdasági informatika ea,Bánhelyi Balázs,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,,1,,,,,,,,,,,,,2,Gyakorlati jegy,,,,,,,,,,,,,,,,,,,,,,,,,,,IBK911g,Gazdasági informatika lab,Bánhelyi Balázs,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,2,,,,,,,,,,,,,3,Kollokvium,,,,,,,,,,,,,,,,,,,,,,,,,,,IB001,Társadalmi és gazdasági hálózatok modellezése ea,London András,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,,,,2,,,,,,,,,2,Kollokvium,,,,,,,,,,,,,,,,,Elõfeltétel,,,,,,,,,,IB152e,Adatbázis alapú rendszerek ea,Balázs Péter,"IB501e, IB501g",,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,,,,2,,,,,,,,,3,Gyakorlati jegy,,,,,,,,,,,,,,,,,Elõfeltétel,,,,,,,,,,IB152l,Adatbázis alapú rendszerek lab,Balázs Péter,"IB501e, IB501g",,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,,,félévek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,1,2,3 4 5,,6,,,,,,,,Kollokviumon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
204,,,,,,,,,,,,,,,belül gyakorlati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elõfeltétel,,,,,,,,,,,,,,,,,,,,,
205,,,,heti tanóraszám,,,,Kredit,Teljesítés módja,,,,,,ismeret,,,Gyak. Kredit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kurzuskód,"Kurzus címe, típusa (ea, sz, gy, lab, konz stb.)",Tárgyfelelõs,Elõfeltétel (kurzus kódja),típusa,,,,,,,,,,,,,,,,,,,,,
206,,,,,,,,,,,,,,1.0,,2,Gyakorlati jegy,,,,,,,,,,,,,,,,,Elõfeltétel,,,,,,IBK404g,Algoritmusok és adatszerkezetek II. gy,Farkas Richard,"IBK304e, IBK304g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,,,,,,,,,,,2.0,,2,Kollokvium,,,,,,,,,,,,,,,,,Elõfeltétel,,,,,,IBK615e,Hardware és software rendszerek verifikációja ea,Fülöp Zoltán,IBK604e vagy IBK604g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,,,,,,,,,,,,1.0,,2,Gyakorlati jegy,,,,,,,,,,,,,,,,,Elõfeltétel,,,,,,IBK615g,Hardware és software rendszerek verifikációja gy,Fülöp Zoltán,IBK604e vagy IBK604g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,,,,,,,,,,,Czédli Gábor,2.0,,3,Gyakorlati jegy,,,,,,,,,,,,,,,,,Elõfeltétel,,,MBNXK112G,Diszkrét matematika II. gy,"MBNXK111E, MBNXK111G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,,2,,,,,,,,,Czédli Gábor,,,2,Kollokvium,,,,,,,,,,,,,,,,,Elõfeltétel,,,MBNXK114E,Diszkrét matematika III. ea,"MBNXK112E, MBNXK112G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,,2,,,,,,,,,Czédli Gábor,,,3,Gyakorlati jegy,,,,,,,,,,,,,,,,,Elõfeltétel,,,MBNXK114G,Diszkrét matematika III. gy,"MBNXK112E, MBNXK112G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,,2,,,,,,,,,Krisztin Tibor,,,2,Kollokvium,,,,,,,,,,,,,,,,,Elõfeltétel,,,MBNXK313E,Kalkulus II. ea,"MBNXK311E, MBNXK311G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,,2,,,,,,,,,Krisztin Tibor,,,3,Gyakorlati jegy,,,,,,,,,,,,,,,,,Elõfeltétel,,,MBNXK313G,Kalkulus II. gy,"MBNXK311E, MBNXK311G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,2,,,,,,,,,,Pluhár András,,,2,Kollokvium,,,,,,,,,,,,,,,,,,,,IBK309e,Döntéselméleti rendszerek ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,1,,,,,,,,,,Pluhár András,,,2,Gyakorlati jegy,,,,,,,,,,,,,,,,,,,,IBK309g,Döntéselméleti rendszerek gy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,2,,,,,,,,,,Iván Szabolcs,,,3,Kollokvium,,,,,,,,,,,,,,,,,,,,IB072,Funkcionális programozás és lambda kalkulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,2,,,,,,,,,,Gazdag Zsolt,,,3,Kollokvium,,,,,,,,,,,,,,,,,,,,IB073,Új elvû számítások az informatikában,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,2,,,,,,,,,,Farkas Richard,,,3,Kollokvium,,,,,,,,,,,,,,,,,Elõfeltétel,,,IBT007,Nyelv- és beszédfeldolgozás ea,"IB104E, IB104L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,,,,,,,,,,,1.0,,2,Gyakorlati jegy,,,,,,,,,,,,,,,,,Elõfeltétel,,,,,,,,,,,,,,,,,,,IB155l,Számítógépes grafika lab,Nyúl László,"IB104E, IB104L",,,,,,,,,,,,,,,,,
220,,,2,,,,,,,,,,,,,2,Kollokvium,,,,,,,,,,,,,,,,,Elõfeltétel,,,,,,,,,,,,,,,,,,,IB041e,Multimédia ea,Nyúl László,"IB104E, IB104L",,,,,,,,,,,,,,,,,
221,,,1,,,,,,,,,,,,,2,Gyakorlati jegy,,,,,,,,,,,,,,,,,Elõfeltétel,,,,,,,,,,,,,,,,,,,IB041g,Multimédia lab,Nyúl László,"IB104E, IB104L",,,,,,,,,,,,,,,,,
222,,,2,,,,,,,,,,,,,3,Kollokvium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IB075,Digitális topológia és matematikai morfológia ea,Palágyi Kálmán,,,,,,,,,,,,,,,,,,
223,,,2,,,,,,,,,,,,,3,Kollokvium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IB076,Digitális képek szegmentálása ea,Kató Zoltán,,,,,,,,,,,,,,,,,,
224,,,2,,,,,,,,,,,,,3,Kollokvium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IB077,Mobil képalkotás és alkalmazásai ea,Tanács Attila,,,,,,,,,,,,,,,,,,
225,,,2,,,,,,,,,,,,,3,Gyakorlati jegy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IB009,Játékfejleszés Unity-ben gy,Varga László,,,,,,,,,,,,,,,,,,
226,,,2,,,,,,,,,,,,,3,Kollokvium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IB078,Vázkijelölés a képfeldolgozásban,Palágyi Kálmán,,,,,,,,,,,,,,,,,,
227,,,2,,,,,,,,,,,,,3,Gyakorlati jegy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IB079,Képfeldolgozó programcsomagok,Tanács Attila,,,,,,,,,,,,,,,,,,
228,,,2,,,,,,,,,,,,,2,Kollokvium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IB080e,Térinformatika ea,Kardos Péter,,,,,,,,,,,,,,,,,,
229,,,1,,,,,,,,,,,,,2,Gyakorlati jegy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IB080g,Térinformatika lab,Kardos Péter,,,,,,,,,,,,,,,,,,
230,,,2,,,,,,,,,,,,,3,Kollokvium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IB411e,Számítógéppel támogatott tervezés ea,Tanács Attila,,,,,,,,,,,,,,,,,,
231,,,,,,,,,,,,,,2.0,,3,Gyakorlati jegy,,,,,,,,,,,,,IB152l,Adatbázis alapú rendszerek lab,Balázs Péter,"IB501e, IB501g",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,,,2,,,,,,,,,,,,2,Kollokvium,,,,,,,,,,,,,IB370e,Szkriptnyelvek ea,Holló Csaba,"IB714e, IB714g",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,,1,,,,,,,,,,,,2,Gyakorlati jegy,,,,,,,,,,,,,IB370g,Szkriptnyelvek lab,Holló Csaba,"IB714e, IB714g",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,,,,,,,,,,,,1.0,,1,Kollokvium,,,,,,,,,,,,,IB414-2e,Alkalmazásfejlesztés I. ea,Kiss Ákos,"IB202g, IB202e",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,,,,,,,,,,,,,2.0,,2,Gyakorlati jegy,,,,,,,,,,,,,IB414-2g,Alkalmazásfejlesztés I. lab,Kiss Ákos,"IB202g, IB202e",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,,,,,,,,,,,,,,1.0,,1,Kollokvium,,,,,,,,,,,,,IB030E,Mobil alkalmazásfejlesztés ea,Bilicki Vilmos,"IB202g, IB202e",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,,,,,,,,,,,,,2.0,,2,Gyakorlati jegy,,,,,,,,,,,,,IB030g,Mobil alkalmazásfejlesztés lab,Bilicki Vilmos,"IB202g, IB202e",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,,,,,,,,,,,,2.0,,3,Kollokvium,,,,,,,,,,,,,IB472,Multiplatform alkalmazásfejlesztés C++-ban,Alexin Zoltán,"IB302e, IB302g",Elõfeltétel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,,1,,,,,,,,,,,,,2,Gyakorlati jegy,,,,,,,,,,,,,I255g,Intelligens vizualizációs eljárások gy,Dombi József,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,,,,,,,,,,,,,2.0,,2,Kollokvium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BSZV00,Biológia SZV ea,,,,,,,,,,,,,,,
241,,,,,,,,,,,,,,2.0,,2,Kollokvium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSZV00,Földrajz SZV ea,,,,,,,,,,,,,,,
242,,,,,,,,,,,,,,2.0,,2,Kollokvium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ISZV00,Informatika SZV ea,,,,,,,,,,,,,,,
243,Kurzuskód,"Kurzus címe, típusa (ea, sz, gy, lab, konz stb.)",Tárgyfelelõs,Elõfeltétel (kurzus kódja),"Elõfeltétel
típusa",félévek,Kredit,Teljesítés módja,"Kollokviumon
belül gyakorlati
ismeret",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,,,,0,1,2,3,4,,,,,,5,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,,,,heti tanóraszám,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,KSZV00,Kémia SZV ea,,,,2,,,,,,,,,,,,,,,,,,,,2,Kollokvium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,KtudSZ,Környezettudományi SZV ea,,,,2,,,,,,,,,,,,,,,,,,,,2,Kollokvium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,MSZV00,Matematika SZV ea,,,,2,,,,,,,,,,,,,,,,,,,,2,Kollokvium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,UNIV300,Szabadon választható BSc ea,,,,2,,,,,,,,,,,,,,,,,,,,2,Kollokvium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,XN0141,Lektorátusi nyelvórák TTIK szaknyelv kredites ea,,,,2,,,,,,,,,,,,,,,,,,,,2,Kollokvium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,BA/BSc Szabadon választható ea,,,,2,,,,,,,,,,,,,,,,,,,,2,Kollokvium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IB3001,Szakdolgozat készítése 2. (pti),10.0,Gyakorlati jegy,,,,,,,,,,,
253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kötelezõ informatikai ismere,e5k2,,,,,,,,,
254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Szabadon választható tárgya,10,,,,,,,,,
255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diplomamunka,20,,,,,,,,,
256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Összesen,128,,,,,,,,,
257,,,kr,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kr,,,,,,,,
258,,,98,59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,
259,,,131,58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,
260,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,
261,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,
262,,,,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,,,,,,
263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Szoftverfejlesztés specializáci,3: 8Differenciált informatikai ismeretek,,,,
264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Összesen:,180,,,,
265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Informatikai modellalkotás s,e2c1ializáció: Differenciált matematikai és számítástudo,,
266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Informatikai modellalkotás s,e2c3ializáció: Differenciált informatikai ismeretek,,
267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Összesen:,180,,
268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Képfeldolgozás:Differenciált,6atematikai és számítástudományi ismeretek B blokk
269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Képfeldolgozás:Differenciált i,3f8ormatikai ismeretek
270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Összesen:,180
